Invoice Date,Event,Event Date,Event Time,Section,Row,Ticket Qty,Sold Price
10/15/2022 5:38:00 PM -04:00,"National League Championship Series: Philadelphia Phillies vs. TBD - Home Game 1, Series Game 3",10/21/22 0:00,,SRO,GA,2,372.2
10/17/2022 11:15:04 AM -04:00,"National League Championship Series: Philadelphia Phillies vs. San Diego Padres - Home Game 1, Series Game 3",10/21/22 0:00,19:37:00,SRO,GA,2,419
10/15/2022 5:54:04 PM -04:00,"National League Championship Series: Philadelphia Phillies vs. TBD - Home Game 1, Series Game 3",10/21/22 0:00,,SRO,GA,2,386.55
10/15/2022 11:40:42 PM -04:00,"National League Championship Series: Philadelphia Phillies vs. TBD - Home Game 1, Series Game 3",10/21/22 0:00,,104,15,2,532.02
10/17/2022 10:33:04 AM -04:00,"National League Championship Series: Philadelphia Phillies vs. San Diego Padres - Home Game 2, Series Game 4",10/22/22 0:00,19:45:00,SRO,GA,2,431.91
10/15/2022 6:00:28 PM -04:00,"National League Championship Series: Philadelphia Phillies vs. TBD - Home Game 1, Series Game 3",10/21/22 0:00,,SRO,GA,2,429.45
10/15/2022 11:31:05 PM -04:00,"National League Championship Series: Philadelphia Phillies vs. TBD - Home Game 1, Series Game 3",10/21/22 0:00,,SRO,GA,2,396.97
10/15/2022 6:35:24 PM -04:00,"National League Championship Series: Philadelphia Phillies vs. TBD - Home Game 1, Series Game 3",10/21/22 0:00,,SRO,GA,2,421.27
10/16/2022 1:25:14 PM -04:00,"National League Championship Series: Philadelphia Phillies vs. San Diego Padres - Home Game 1, Series Game 3",10/21/22 0:00,,SRO,GA,2,383
10/15/2022 6:20:00 PM -04:00,"National League Championship Series: Philadelphia Phillies vs. TBD - Home Game 2, Series Game 4",10/22/22 0:00,,SRO,GA,2,411.53
10/15/2022 6:45:24 PM -04:00,"National League Championship Series: Philadelphia Phillies vs. TBD - Home Game 2, Series Game 4",10/22/22 0:00,,SRO,GA,2,436.72
10/22/2022 11:04:09 PM -04:00,"World Series: Philadelphia Phillies vs. TBD - Home Game 1, Series Game 3 (If Necessary)",10/31/22 0:00,,SRO,GA,1,1068.23
10/22/2022 11:17:30 PM -04:00,"World Series: Philadelphia Phillies vs. TBD - Home Game 2, Series Game 4 (If Necessary)",11/1/22 0:00,,SRO,GA,1,1058.51
10/22/2022 11:41:32 PM -04:00,"World Series: Philadelphia Phillies vs. TBD - Home Game 3, Series Game 5 (If Necessary)",11/2/22 0:00,,SRO,GA,1,1096.42
10/22/2022 11:43:32 PM -04:00,"World Series: Philadelphia Phillies vs. TBD - Home Game 1, Series Game 3 (If Necessary)",10/31/22 0:00,,SRO,GA,1,1068.23
10/23/2022 12:10:45 AM -04:00,"World Series: Philadelphia Phillies vs. TBD - Home Game 1, Series Game 3 (If Necessary)",10/31/22 0:00,,SRO,GA,3,1027.56
10/23/2022 12:29:32 AM -04:00,"World Series: Philadelphia Phillies vs. TBD - Home Game 2, Series Game 4 (If Necessary)",11/1/22 0:00,,SRO,GA,1,1058.51
10/23/2022 1:15:27 AM -04:00,"World Series: Philadelphia Phillies vs. TBD - Home Game 1, Series Game 3 (If Necessary)",10/31/22 0:00,,SRO,GA,2,1131.97
10/23/2022 3:45:24 PM -04:00,"World Series: Philadelphia Phillies vs. TBD - Home Game 1, Series Game 3 (If Necessary)",10/31/22 0:00,,SRO,GA,2,1234.97
10/23/2022 7:20:25 PM -04:00,"World Series: Philadelphia Phillies vs. TBD - Home Game 2, Series Game 4",11/1/22 0:00,,SRO,GA,2,1440.97
10/23/2022 7:30:24 PM -04:00,"World Series: Philadelphia Phillies vs. TBD - Home Game 3, Series Game 5 (If Necessary)",11/2/22 0:00,,C,15,2,6281.97
10/23/2022 6:50:23 PM -04:00,"World Series: Philadelphia Phillies vs. TBD - Home Game 1, Series Game 3",10/31/22 0:00,,114,25,2,2264.97
11/1/2022 8:26:15 AM -04:00,"World Series: Philadelphia Phillies vs. Houston Astros - Home Game 1, Series Game 3",11/1/22 0:00,20:03:00,117,23,2,3599
10/23/2022 7:10:28 PM -04:00,"World Series: Philadelphia Phillies vs. TBD - Home Game 3, Series Game 5 (If Necessary)",11/2/22 0:00,,SRO,GA,6,1440.97
10/23/2022 7:09:29 PM -04:00,"World Series: Philadelphia Phillies vs. TBD - Home Game 3, Series Game 5 (If Necessary)",11/2/22 0:00,,SRO,GA,2,1327.43
10/23/2022 2:20:29 PM -04:00,"World Series: Philadelphia Phillies vs. TBD - Home Game 3, Series Game 5 (If Necessary)",11/2/22 0:00,,SRO,GA,4,1165.43
10/18/2022 6:52:00 PM -04:00,Boston Celtics vs. Philadelphia 76ers,10/18/22 0:00,19:30:00,310,12,2,154.32
10/18/2022 8:01:46 PM -04:00,Tampa Bay Buccaneers vs. Baltimore Ravens,10/27/22 0:00,20:15:00,328,X,2,149
10/18/2022 8:55:41 PM -04:00,Las Vegas Raiders vs. Houston Texans,10/23/22 0:00,13:05:00,338,10,1,391.76
10/19/2022 11:15:04 AM -04:00,Tampa Bay Buccaneers vs. Los Angeles Rams,11/6/22 0:00,16:25:00,NEST8,S,4,241.67
10/23/2022 6:04:28 PM -04:00,"World Series: Philadelphia Phillies vs. TBD - Home Game 2, Series Game 4 (If Necessary)",11/1/22 0:00,,SRO,GA,2,1145.99
10/23/2022 6:32:28 PM -04:00,"World Series: Philadelphia Phillies vs. TBD - Home Game 1, Series Game 3",10/31/22 0:00,,SRO,GA,2,1183.9
10/19/2022 3:16:34 PM -04:00,"World Series: Philadelphia Phillies vs. TBD - Home Game 3, Series Game 5 (If Necessary)",11/2/22 0:00,,SRO,GA,1,1748.63
11/7/2022 1:44:34 PM -05:00,Las Vegas Raiders vs. Indianapolis Colts,11/13/22 0:00,13:05:00,105,18,1,279
10/25/2022 9:38:50 PM -04:00,Las Vegas Raiders vs. Indianapolis Colts,11/13/22 0:00,13:05:00,337,11,1,439
10/20/2022 8:46:54 PM -04:00,"World Series: Philadelphia Phillies vs. TBD - Home Game 1, Series Game 3 (If Necessary)",10/31/22 0:00,,SRO,GA,4,1243.19
10/21/2022 11:10:06 AM -04:00,"National League Championship Series: Philadelphia Phillies vs. San Diego Padres - Home Game 1, Series Game 3",10/21/22 0:00,19:37:00,113,27,2,231.97
10/23/2022 2:28:28 PM -04:00,"World Series: Philadelphia Phillies vs. TBD - Home Game 1, Series Game 3 (If Necessary)",10/31/22 0:00,,SRO,GA,2,1169.93
10/21/2022 11:46:04 AM -04:00,Las Vegas Raiders vs. Indianapolis Colts,11/13/22 0:00,13:05:00,105,18,3,387.26
10/21/2022 7:19:04 PM -04:00,Las Vegas Raiders vs. Indianapolis Colts,11/13/22 0:00,13:05:00,337,11,3,426.09
10/22/2022 12:16:34 PM -04:00,"World Series: Philadelphia Phillies vs. TBD - Home Game 1, Series Game 3 (If Necessary)",10/31/22 0:00,,SRO,GA,1,1243.19
10/22/2022 12:18:30 PM -04:00,"World Series: Philadelphia Phillies vs. TBD - Home Game 2, Series Game 4 (If Necessary)",11/1/22 0:00,,SRO,GA,1,1262.63
10/22/2022 12:20:33 PM -04:00,"World Series: Philadelphia Phillies vs. TBD - Home Game 3, Series Game 5 (If Necessary)",11/2/22 0:00,,SRO,GA,1,1505.63
10/23/2022 4:17:28 PM -04:00,"World Series: Philadelphia Phillies vs. TBD - Home Game 3, Series Game 5 (If Necessary)",11/2/22 0:00,,SRO,GA,2,1165.43
10/23/2022 6:40:28 PM -04:00,"World Series: Philadelphia Phillies vs. TBD - Home Game 3, Series Game 5 (If Necessary)",11/2/22 0:00,,104,10,2,1955.97
10/23/2022 6:30:23 PM -04:00,"World Series: Philadelphia Phillies vs. TBD - Home Game 3, Series Game 5 (If Necessary)",11/2/22 0:00,,125,28,2,3088.97
10/23/2022 7:05:24 PM -04:00,"World Series: Philadelphia Phillies vs. TBD - Home Game 2, Series Game 4",11/1/22 0:00,,104,12,2,2058.97
10/23/2022 6:43:59 PM -04:00,"World Series: Philadelphia Phillies vs. TBD - Home Game 2, Series Game 4",11/1/22 0:00,,106,12,2,1940.22
10/22/2022 11:40:29 PM -04:00,"World Series: Philadelphia Phillies vs. TBD - Home Game 2, Series Game 4 (If Necessary)",11/1/22 0:00,,125,30,2,2817.83
10/23/2022 7:03:33 PM -04:00,"World Series: Philadelphia Phillies vs. TBD - Home Game 3, Series Game 5 (If Necessary)",11/2/22 0:00,,SRO,GA,2,1327.43
10/23/2022 7:15:40 PM -04:00,"World Series: Philadelphia Phillies vs. TBD - Home Game 1, Series Game 3",10/31/22 0:00,,SRO,GA,4,1308.06
10/23/2022 7:31:28 PM -04:00,"World Series: Philadelphia Phillies vs. TBD - Home Game 1, Series Game 3",10/31/22 0:00,,SRO,GA,2,1359.83
10/28/2022 11:59:41 AM -04:00,Tampa Bay Buccaneers vs. Los Angeles Rams,11/6/22 0:00,16:25:00,NEST8,S,2,199
10/28/2022 1:20:59 PM -04:00,Dallas Cowboys vs. Houston Texans,12/11/22 0:00,12:00:00,127,14,2,409
10/28/2022 6:34:01 PM -04:00,Las Vegas Raiders vs. Indianapolis Colts,11/13/22 0:00,13:05:00,410,12,3,316.42
10/28/2022 10:35:48 PM -04:00,Las Vegas Raiders vs. Indianapolis Colts,11/13/22 0:00,13:05:00,122,24,3,401.12
10/30/2022 4:09:01 PM -04:00,Los Angeles Rams vs. San Francisco 49ers,10/30/22 0:00,13:25:00,103,12,3,484.32
10/31/2022 5:33:02 PM -04:00,Las Vegas Raiders vs. Indianapolis Colts,11/13/22 0:00,13:05:00,311,12,3,405.71
11/2/2022 4:44:14 PM -04:00,"World Series: Philadelphia Phillies vs. Houston Astros - Home Game 3, Series Game 5",11/3/22 0:00,20:03:00,433,10,2,1672.72
11/2/2022 6:41:14 PM -04:00,"World Series: Philadelphia Phillies vs. Houston Astros - Home Game 3, Series Game 5",11/3/22 0:00,20:03:00,434,11,2,1682.06
11/2/2022 8:45:24 PM -04:00,"World Series: Philadelphia Phillies vs. Houston Astros - Home Game 3, Series Game 5",11/3/22 0:00,20:03:00,427,15,2,1941.45
10/23/2022 3:05:23 PM -04:00,"World Series: Philadelphia Phillies vs. TBD - Home Game 1, Series Game 3 (If Necessary)",10/31/22 0:00,,SRO,GA,8,1234.97
10/23/2022 3:47:28 PM -04:00,"World Series: Philadelphia Phillies vs. TBD - Home Game 2, Series Game 4 (If Necessary)",11/1/22 0:00,,SRO,GA,2,1106.93
10/23/2022 8:30:29 PM -04:00,"World Series: Philadelphia Phillies vs. TBD - Home Game 1, Series Game 3",10/31/22 0:00,,SRO,GA,4,1452.17
10/23/2022 5:55:28 PM -04:00,"World Series: Philadelphia Phillies vs. TBD - Home Game 2, Series Game 4 (If Necessary)",11/1/22 0:00,,SRO,GA,1,1145.99
10/23/2022 5:59:59 PM -04:00,"World Series: Philadelphia Phillies vs. TBD - Home Game 2, Series Game 4 (If Necessary)",11/1/22 0:00,,SRO,GA,2,1144.33
10/23/2022 6:09:32 PM -04:00,"World Series: Philadelphia Phillies vs. TBD - Home Game 2, Series Game 4",11/1/22 0:00,,SRO,GA,2,1165.43
10/23/2022 6:16:29 PM -04:00,"World Series: Philadelphia Phillies vs. TBD - Home Game 2, Series Game 4",11/1/22 0:00,,SRO,GA,2,1165.43
10/23/2022 6:16:29 PM -04:00,"World Series: Philadelphia Phillies vs. TBD - Home Game 2, Series Game 4",11/1/22 0:00,,SRO,GA,2,1165.43
10/23/2022 6:20:24 PM -04:00,"World Series: Philadelphia Phillies vs. TBD - Home Game 1, Series Game 3",10/31/22 0:00,,SRO,GA,2,1254.54
10/23/2022 6:25:26 PM -04:00,"World Series: Philadelphia Phillies vs. TBD - Home Game 3, Series Game 5 (If Necessary)",11/2/22 0:00,,SRO,GA,2,1337.97
10/23/2022 6:44:59 PM -04:00,"World Series: Philadelphia Phillies vs. TBD - Home Game 3, Series Game 5 (If Necessary)",11/2/22 0:00,,SRO,GA,1,1260.8
10/23/2022 6:50:23 PM -04:00,"World Series: Philadelphia Phillies vs. TBD - Home Game 3, Series Game 5 (If Necessary)",11/2/22 0:00,,SRO,GA,2,1337.97
10/23/2022 7:00:23 PM -04:00,"World Series: Philadelphia Phillies vs. TBD - Home Game 3, Series Game 5 (If Necessary)",11/2/22 0:00,,SRO,GA,2,1337.97
11/15/2022 1:25:29 PM -05:00,"Taylor Swift, Phoebe Bridgers & Gayle",5/19/23 0:00,18:30:00,337,25,2,776.63
11/15/2022 2:38:33 PM -05:00,"Taylor Swift, Phoebe Bridgers & Gayle",5/20/23 0:00,18:30:00,337,26,3,799
11/15/2022 2:05:25 PM -05:00,"Taylor Swift, Phoebe Bridgers & Gayle",5/13/23 0:00,19:00:00,220,21,2,799
1/9/2023 11:10:24 PM -05:00,NFC Wild Card Home Game: Tampa Bay Buccaneers vs. Dallas Cowboys,1/16/23 0:00,20:15:00,NEST5,P,6,301.32
1/27/2023 12:45:26 AM -05:00,Boston Celtics vs. Brooklyn Nets,2/1/23 0:00,19:30:00,12,12,2,344.52
1/10/2023 11:21:18 PM -05:00,NFC Wild Card Home Game: Tampa Bay Buccaneers vs. Dallas Cowboys,1/16/23 0:00,20:15:00,110,C,1,896.25
1/12/2023 4:51:59 PM -05:00,NFC Wild Card Home Game: Tampa Bay Buccaneers vs. Dallas Cowboys,1/16/23 0:00,20:15:00,111,S,1,700.57
1/11/2023 12:31:14 PM -05:00,NFC Wild Card Home Game: Tampa Bay Buccaneers vs. Dallas Cowboys,1/16/23 0:00,20:15:00,315,CC,4,191.99
1/10/2023 7:34:30 PM -05:00,Golden State Warriors vs. Milwaukee Bucks,3/11/23 0:00,17:30:00,115,SRO,4,672.21
3/24/2023 8:15:23 PM -04:00,Golden State Warriors vs. Philadelphia 76ers,3/24/23 0:00,19:00:00,115,SRO,2,246.24
3/9/2023 1:50:40 PM -05:00,Golden State Warriors vs. Phoenix Suns,3/13/23 0:00,19:00:00,116,SRO,2,386.63
1/21/2023 6:15:40 PM -05:00,Golden State Warriors vs. Brooklyn Nets,1/22/23 0:00,17:30:00,115,SRO,1,192.83
1/22/2023 9:50:23 PM -05:00,Golden State Warriors vs. Memphis Grizzlies,1/25/23 0:00,19:00:00,115,SRO,2,247.32
1/24/2023 5:55:24 PM -05:00,Golden State Warriors vs. Memphis Grizzlies,1/25/23 0:00,19:00:00,116,SRO,2,322.92
1/11/2023 3:11:16 PM -05:00,NFC Wild Card Home Game: Tampa Bay Buccaneers vs. Dallas Cowboys,1/16/23 0:00,20:15:00,342,CC,2,191.99
1/13/2023 2:40:05 PM -05:00,Golden State Warriors vs. Brooklyn Nets,1/22/23 0:00,17:30:00,115,SRO,4,523.71
3/2/2023 12:14:13 AM -05:00,Golden State Warriors vs. Los Angeles Clippers,3/2/23 0:00,19:00:00,115,SRO,3,194.52
1/17/2023 7:00:37 PM -05:00,Golden State Warriors vs. Los Angeles Clippers,3/2/23 0:00,19:00:00,VIP,AA,2,13067.01
3/24/2023 10:13:59 PM -04:00,Golden State Warriors vs. Philadelphia 76ers,3/24/23 0:00,19:00:00,3,A4,2,2193.49
1/14/2023 9:25:40 PM -05:00,NFC Wild Card Home Game: Tampa Bay Buccaneers vs. Dallas Cowboys,1/16/23 0:00,20:15:00,NEST8,S,1,289.73
1/15/2023 11:40:24 AM -05:00,NFC Wild Card Home Game: Tampa Bay Buccaneers vs. Dallas Cowboys,1/16/23 0:00,20:15:00,NEST8,S,1,322.92
1/15/2023 2:37:59 PM -05:00,NFC Wild Card Home Game: Tampa Bay Buccaneers vs. Dallas Cowboys,1/16/23 0:00,20:15:00,NEST8,S,5,299.67
1/16/2023 7:25:27 PM -05:00,Golden State Warriors vs. Dallas Mavericks,2/4/23 0:00,17:30:00,115,SRO,4,646.92
1/18/2023 4:23:36 AM -05:00,Golden State Warriors vs. Memphis Grizzlies,1/25/23 0:00,19:00:00,116,SRO,1,444.51
1/25/2023 8:08:29 PM -05:00,Boston Celtics vs. New York Knicks,1/26/23 0:00,19:30:00,141,H,2,246.51
1/19/2023 7:17:59 PM -05:00,Boston Celtics vs. Golden State Warriors,1/19/23 0:00,19:30:00,322,12,2,113.72
1/19/2023 5:42:59 PM -05:00,Boston Celtics vs. Golden State Warriors,1/19/23 0:00,19:30:00,313,14,2,153.62
1/22/2023 9:02:02 PM -05:00,NFC Championship Game: Philadelphia Eagles vs. TBD,1/29/23 0:00,15:00:00,SRO,GA,2,747.13
1/22/2023 9:28:04 PM -05:00,NFC Championship Game: Philadelphia Eagles vs. TBD,1/29/23 0:00,15:00:00,SRO,GA,2,767.08
1/23/2023 8:46:14 AM -05:00,NFC Championship Game: Philadelphia Eagles vs. San Francisco 49ers,1/29/23 0:00,15:00:00,SRO,GA,2,751.7
1/22/2023 10:10:29 PM -05:00,NFC Championship Game: Philadelphia Eagles vs. San Francisco 49ers,1/29/23 0:00,15:00:00,SRO,GA,2,741.51
1/24/2023 1:32:31 PM -05:00,NFC Championship Game: Philadelphia Eagles vs. San Francisco 49ers,1/29/23 0:00,15:00:00,SRO,GA,5,761.31
1/22/2023 11:25:59 PM -05:00,NFC Championship Game: Philadelphia Eagles vs. San Francisco 49ers,1/29/23 0:00,15:00:00,SRO,GA,2,767.08
1/23/2023 2:25:02 PM -05:00,NFC Championship Game: Philadelphia Eagles vs. San Francisco 49ers,1/29/23 0:00,15:00:00,SRO,GA,1,767.08
1/25/2023 9:59:13 PM -05:00,Los Angeles Lakers vs. Milwaukee Bucks,2/9/23 0:00,19:00:00,309,7,11,262.95
1/26/2023 1:10:23 AM -05:00,Los Angeles Lakers vs. Milwaukee Bucks,2/9/23 0:00,19:00:00,308,7,13,312.12
1/25/2023 5:38:28 AM -05:00,Los Angeles Lakers vs. Milwaukee Bucks,2/9/23 0:00,19:00:00,309,7,2,292.05
1/25/2023 12:42:56 PM -05:00,Los Angeles Lakers vs. Milwaukee Bucks,2/9/23 0:00,19:00:00,309,7,3,266.31
1/25/2023 9:34:59 PM -05:00,Los Angeles Lakers vs. Milwaukee Bucks,2/9/23 0:00,19:00:00,309,7,2,268.33
1/28/2023 12:23:14 PM -05:00,NFC Championship Game: Philadelphia Eagles vs. San Francisco 49ers,1/29/23 0:00,15:00:00,228,17,2,790.8
2/9/2023 2:42:13 AM -05:00,Golden State Warriors vs. Phoenix Suns,3/13/23 0:00,19:00:00,104,12,2,585.52
2/11/2023 12:13:10 PM -05:00,Golden State Warriors vs. Philadelphia 76ers,3/24/23 0:00,19:00:00,116,16,2,659
1/29/2023 9:10:13 PM -05:00,Golden State Warriors vs. Milwaukee Bucks,3/11/23 0:00,17:30:00,104,12,2,781.02
1/29/2023 5:30:27 PM -05:00,Los Angeles Lakers vs. Memphis Grizzlies,3/7/23 0:00,19:00:00,118,20,2,517.32
2/8/2023 7:55:23 AM -05:00,Los Angeles Lakers vs. Dallas Mavericks,3/17/23 0:00,19:30:00,101,13,2,862.92
1/29/2023 8:18:25 PM -05:00,Boston Celtics vs. Philadelphia 76ers,2/8/23 0:00,19:30:00,141,H,2,375.27
1/29/2023 2:45:04 PM -05:00,NFC Championship Game: Philadelphia Eagles vs. San Francisco 49ers,1/29/23 0:00,15:00:00,214,19,2,1395.5
1/31/2023 2:20:00 PM -05:00,Super Bowl LVII: Philadelphia Eagles vs. Kansas City Chiefs,2/12/23 0:00,16:30:00,433,23,2,5385.5
1/31/2023 9:33:59 PM -05:00,Super Bowl LVII: Philadelphia Eagles vs. Kansas City Chiefs,2/12/23 0:00,16:30:00,437,23,2,5485.25
2/2/2023 2:15:24 PM -05:00,SZA & Omar Apollo,2/28/23 0:00,20:00:00,109,C,2,290.52
2/6/2023 10:17:28 PM -05:00,Los Angeles Lakers vs. Oklahoma City Thunder,2/7/23 0:00,19:00:00,107,15,4,263.4
2/4/2023 8:45:26 PM -05:00,Los Angeles Lakers vs. Oklahoma City Thunder,2/7/23 0:00,19:00:00,112,12,1,970.92
2/2/2023 5:30:24 PM -05:00,Los Angeles Lakers vs. Oklahoma City Thunder,2/7/23 0:00,19:30:00,115,7,2,722.52
2/7/2023 11:40:23 AM -05:00,Los Angeles Lakers vs. Oklahoma City Thunder,2/7/23 0:00,19:00:00,115,16,2,214.92
2/5/2023 7:13:00 PM -05:00,Los Angeles Lakers vs. Oklahoma City Thunder,2/7/23 0:00,19:00:00,C23,GA,2,388.03
2/3/2023 5:49:13 PM -05:00,Los Angeles Lakers vs. Oklahoma City Thunder,2/7/23 0:00,19:00:00,LEXUS CLUB PASS,NO EVENT ADMISSION,2,292.27
2/7/2023 1:36:23 AM -05:00,Los Angeles Lakers vs. Oklahoma City Thunder,2/7/23 0:00,19:00:00,311,6,2,123
6/3/2023 6:00:23 PM -04:00,"Taylor Swift, Girl In Red & Owenn",6/3/23 0:00,18:30:00,356,10,3,1186.92
6/4/2023 7:30:23 PM -04:00,"Taylor Swift, Muna & Gracie Abrams",6/4/23 0:00,18:30:00,255,11,2,1181.425
6/4/2023 11:36:59 AM -04:00,"Taylor Swift, Muna & Gracie Abrams",6/4/23 0:00,18:30:00,255,27,2,1170.45
6/4/2023 3:06:10 PM -04:00,"Taylor Swift, Muna & Gracie Abrams",6/4/23 0:00,18:30:00,356,21,2,1249
6/4/2023 4:58:59 PM -04:00,"Taylor Swift, Muna & Gracie Abrams",6/4/23 0:00,18:30:00,255,25,2,1366.02
6/4/2023 6:20:13 PM -04:00,"Taylor Swift, Muna & Gracie Abrams",6/4/23 0:00,18:30:00,255,23,2,1335.85
6/4/2023 2:19:20 PM -04:00,"Taylor Swift, Muna & Gracie Abrams",6/4/23 0:00,18:30:00,356,7,2,1299
6/4/2023 2:50:23 PM -04:00,"Taylor Swift, Muna & Gracie Abrams",6/4/23 0:00,18:30:00,248,18,2,1503.925
6/4/2023 5:05:23 PM -04:00,"Taylor Swift, Muna & Gracie Abrams",6/4/23 0:00,18:30:00,256,21,2,1557.675
6/4/2023 6:36:59 PM -04:00,"Taylor Swift, Muna & Gracie Abrams",6/4/23 0:00,18:30:00,255,25,4,1369
6/4/2023 6:50:59 PM -04:00,"Taylor Swift, Muna & Gracie Abrams",6/4/23 0:00,18:30:00,255,11,2,1369
6/4/2023 7:27:59 PM -04:00,"Taylor Swift, Muna & Gracie Abrams",6/4/23 0:00,18:30:00,255,11,2,1091.03
6/12/2023 10:40:13 PM -04:00,Drake & 21 Savage,7/12/23 0:00,19:00:00,145,B,2,424.82
8/16/2023 8:30:40 PM -04:00,Madonna,1/8/24 0:00,20:30:00,109,C,2,350.92
10/25/2023 2:15:40 PM -04:00,Joji & Kenny Beats,10/29/23 0:00,19:30:00,109,A,2,57.67
6/7/2023 11:25:24 PM -04:00,"Taylor Swift, Girl In Red & Gracie Abrams",6/9/23 0:00,18:30:00,121,17,2,1933.925
6/9/2023 9:14:13 AM -04:00,"Taylor Swift, Girl In Red & Gracie Abrams",6/9/23 0:00,18:30:00,320,21,2,1781.46
6/9/2023 1:29:31 PM -04:00,"Taylor Swift, Girl In Red & Gracie Abrams",6/9/23 0:00,18:30:00,133,27,4,1699
6/13/2023 4:45:13 PM -04:00,Tampa Bay Buccaneers vs. Chicago Bears,9/17/23 0:00,13:00:00,342,CC,2,78.23
6/16/2023 5:10:24 PM -04:00,"Taylor Swift, Girl In Red & Owenn",6/17/23 0:00,18:30:00,138,CC,2,1718.925
6/17/2023 11:07:14 AM -04:00,"Taylor Swift, Girl In Red & Owenn",6/17/23 0:00,18:30:00,139,B,1,1286.33
6/17/2023 11:50:13 AM -04:00,"Taylor Swift, Girl In Red & Owenn",6/17/23 0:00,18:30:00,142,P,3,897.88
6/17/2023 1:11:00 PM -04:00,"Taylor Swift, Girl In Red & Owenn",6/17/23 0:00,18:30:00,504,D,1,899
6/17/2023 10:15:24 AM -04:00,"Taylor Swift, Girl In Red & Owenn",6/17/23 0:00,18:30:00,102,G,2,1181.425
6/17/2023 10:05:27 AM -04:00,"Taylor Swift, Girl In Red & Owenn",6/17/23 0:00,18:30:00,539,Q,1,1073.925
6/17/2023 12:29:16 PM -04:00,"Taylor Swift, Girl In Red & Owenn",6/17/23 0:00,18:30:00,142,U,2,897.88
6/17/2023 1:16:16 PM -04:00,"Taylor Swift, Girl In Red & Owenn",6/17/23 0:00,18:30:00,504,T,2,877.9
6/17/2023 12:10:26 PM -04:00,"Taylor Swift, Girl In Red & Owenn",6/17/23 0:00,18:30:00,142,EE,2,957.435
6/17/2023 10:35:25 AM -04:00,"Taylor Swift, Girl In Red & Owenn",6/17/23 0:00,18:30:00,104,Z,1,1073.925
6/17/2023 11:18:59 AM -04:00,"Taylor Swift, Girl In Red & Owenn",6/17/23 0:00,18:30:00,541,K,2,892.48
6/17/2023 12:05:30 PM -04:00,"Taylor Swift, Girl In Red & Owenn",6/17/23 0:00,18:30:00,541,AA,1,957.435
6/17/2023 2:20:13 PM -04:00,"Taylor Swift, Girl In Red & Owenn",6/17/23 0:00,18:30:00,142,W,2,877.9
6/17/2023 11:55:23 AM -04:00,"Taylor Swift, Girl In Red & Owenn",6/17/23 0:00,18:30:00,142,Y,2,904.185
6/17/2023 1:00:26 PM -04:00,"Taylor Swift, Girl In Red & Owenn",6/17/23 0:00,18:30:00,504,T,2,957.435
6/17/2023 1:15:26 PM -04:00,"Taylor Swift, Girl In Red & Owenn",6/17/23 0:00,18:30:00,142,W,2,1021.335
6/17/2023 1:26:59 PM -04:00,"Taylor Swift, Girl In Red & Owenn",6/17/23 0:00,18:30:00,504,N,2,882.55
6/17/2023 2:35:59 PM -04:00,"Taylor Swift, Girl In Red & Owenn",6/17/23 0:00,18:30:00,504,H,4,852.77
6/17/2023 1:48:13 PM -04:00,"Taylor Swift, Girl In Red & Owenn",6/17/23 0:00,18:30:00,541,Y,2,867.91
6/19/2023 10:58:30 AM -04:00,"Taylor Swift, Muna & Gracie Abrams",7/15/23 0:00,18:30:00,301,13,1,1399
6/30/2023 3:55:23 PM -04:00,"Taylor Swift, Muna & Gracie Abrams",6/30/23 0:00,18:30:00,119,26,1,1149.135
6/30/2023 3:00:23 PM -04:00,"Taylor Swift, Muna & Gracie Abrams",6/30/23 0:00,18:30:00,119,30,1,1094.82
6/30/2023 2:45:24 PM -04:00,"Taylor Swift, Muna & Gracie Abrams",6/30/23 0:00,18:30:00,119,30,1,1094.82
6/30/2023 2:55:23 PM -04:00,"Taylor Swift, Muna & Gracie Abrams",6/30/23 0:00,18:30:00,119,26,3,1234.335
6/30/2023 4:55:23 PM -04:00,"Taylor Swift, Muna & Gracie Abrams",6/30/23 0:00,18:30:00,Floor G,7,2,2554.935
6/30/2023 5:15:24 PM -04:00,"Taylor Swift, Muna & Gracie Abrams",6/30/23 0:00,18:30:00,141,20,1,1756.185
6/12/2023 7:08:13 PM -04:00,"NBA Finals: Denver Nuggets vs. Miami Heat - Home Game 3, Series Game 5",6/12/23 0:00,18:30:00,308,10,2,870.43
6/12/2023 8:08:59 PM -04:00,"NBA Finals: Denver Nuggets vs. Miami Heat - Home Game 3, Series Game 5",6/12/23 0:00,18:30:00,320,11,2,852.77
6/12/2023 7:23:59 PM -04:00,"NBA Finals: Denver Nuggets vs. Miami Heat - Home Game 3, Series Game 5",6/12/23 0:00,18:30:00,320,11,1,922.26
